Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,最高温度,最低温度,AQI,风向,降水量,天气
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,20:50,04:25 10 Mar,7h 35m,1 stop,No info,15554,31℃,20℃,0,东南风2级,0.0,多云晴
Multiple carriers,03-09,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,19332,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,06-09,Delhi,Cochin,DEL → BOM → COK,18:15,12:35 10 Jun,18h 20m,1 stop,In-flight meal not included,10577,41℃,33℃,0,西风3级,0.11,晴雨
Jet Airways,05-18,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 19 May,8h 55m,2 stops,No info,15129,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,06-06,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13h,1 stop,No info,11789,39℃,30℃,0,北风2级,0.0,晴
Air India,06-15,Delhi,Cochin,DEL → BOM → COK,21:00,07:40 16 Jun,10h 40m,1 stop,No info,8372,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,06:00,19:15,13h 15m,1 stop,No info,8266,38℃,27℃,0,西北风2级,0.0,晴
IndiGo,06-24,Delhi,Cochin,DEL → BOM → COK,08:30,21:00,12h 30m,1 stop,No info,6093,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,05-21,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,15544,43℃,33℃,0,西北风3级,0.0,晴多云
GoAir,05-18,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,6296,40℃,29℃,0,西北风3级,0.0,多云晴
IndiGo,03-21,Delhi,Cochin,DEL → HYD → COK,07:35,22:20,14h 45m,1 stop,No info,6558,25℃,16℃,0,东北风2级,0.0,多云晴
IndiGo,06-24,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 25 Jun,5h 45m,1 stop,No info,5775,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,03-06,Delhi,Cochin,DEL → BOM → COK,09:55,18:50,8h 55m,1 stop,No info,17024,32℃,19℃,0,西风3级,0.0,晴
Air India,06-15,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 16 Jun,23h 30m,2 stops,No info,9653,40℃,32℃,0,西北风3级,0.0,多云
Air India,03-21,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,19:15 22 Mar,36h 25m,2 stops,No info,10756,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,03-21,Delhi,Cochin,DEL → BOM → COK,22:00,04:25 22 Mar,6h 25m,1 stop,No info,12242,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,06-09,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 10 Jun,17h 5m,2 stops,In-flight meal not included,10368,41℃,33℃,0,西风3级,0.11,晴雨
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 16 Jun,10h 10m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers Premium economy,03-21,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,9845,25℃,16℃,0,东北风2级,0.0,多云晴
SpiceJet,06-01,Delhi,Cochin,DEL → MAA → COK,06:05,11:20,5h 15m,1 stop,No info,5583,37℃,26℃,0,西北风3级,3.07,晴雨
IndiGo,05-15,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,6069,41℃,32℃,0,西风3级,0.0,晴
Air India,03-06,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,19:15 07 Mar,38h 15m,2 stops,No info,10283,32℃,19℃,0,西风3级,0.0,晴
Multiple carriers,03-09,Delhi,Cochin,DEL → BOM → COK,00:20,07:40,7h 20m,1 stop,In-flight meal not included,13977,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,06-01,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 02 Jun,21h 40m,2 stops,In-flight meal not included,10919,37℃,26℃,0,西北风3级,3.07,晴雨
IndiGo,05-21,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5601,43℃,33℃,0,西北风3级,0.0,晴多云
IndiGo,03-09,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,12351,31℃,20℃,0,东南风2级,0.0,多云晴
Air India,04-15,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,6094,39℃,29℃,0,西风1级,0.0,晴
Multiple carriers,05-15,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,7575,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 28 May,6h 35m,1 stop,No info,16079,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 16 Jun,23h 45m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Air Asia,06-09,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5h 40m,1 stop,No info,13470,41℃,33℃,0,西风3级,0.11,晴雨
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,18:15,18:50 10 Mar,24h 35m,1 stop,No info,16289,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 07 Jun,8h 40m,1 stop,In-flight meal not included,10262,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,05-18,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 19 May,25h 30m,1 stop,In-flight meal not included,12373,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,8625,37℃,24℃,0,东南风3级,0.0,雨
IndiGo,06-21,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5000,40℃,29℃,0,东风2级,0.0,雨晴
Jet Airways,03-06,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 07 Mar,24h 35m,2 stops,No info,21954,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,11:30,04:25 04 Jun,16h 55m,1 stop,In-flight meal not included,11627,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-12,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,14924,41℃,34℃,0,西北风3级,0.0,晴
Jet Airways,06-27,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,No info,18371,39℃,29℃,0,东风2级,4.83,多云雨
IndiGo,06-03,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5601,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,06-06,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 07 Jun,9h 30m,1 stop,No info,13377,39℃,30℃,0,北风2级,0.0,晴
Air India,04-21,Delhi,Cochin,DEL → BLR → COK,20:30,08:15 22 Apr,11h 45m,1 stop,No info,7258,37℃,26℃,0,北风2级,0.0,多云晴
Air India,06-24,Delhi,Cochin,DEL → CCU → BOM → COK,14:25,19:15 25 Jun,28h 50m,2 stops,No info,13381,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,05-24,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 26 May,29h 20m,2 stops,No info,16704,39℃,24℃,0,西南风3级,1.5,多云雨
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,13587,41℃,33℃,0,东南风2级,0.0,雨
IndiGo,06-12,Delhi,Cochin,DEL → BOM → COK,04:55,21:00,16h 5m,1 stop,No info,5894,41℃,34℃,0,西北风3级,0.0,晴
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,17:30,04:25 07 Jun,10h 55m,1 stop,In-flight meal not included,10262,39℃,30℃,0,北风2级,0.0,晴
Air Asia,04-27,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 28 Apr,14h 25m,1 stop,No info,6451,38℃,27℃,0,东南风2级,0.0,多云
Air India,06-27,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 28 Jun,23h 40m,2 stops,No info,10975,39℃,29℃,0,东风2级,4.83,多云雨
Air India,03-06,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,07:40 07 Mar,19h 40m,2 stops,No info,14746,32℃,19℃,0,西风3级,0.0,晴
Air Asia,06-06,Delhi,Cochin,DEL → BLR → COK,20:45,07:10 07 Jun,10h 25m,1 stop,No info,11410,39℃,30℃,0,北风2级,0.0,晴
Air India,06-03,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07:40 04 Jun,24h 50m,2 stops,No info,13381,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,11:30,01:30 10 May,14h,1 stop,No info,15078,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,05-18,Delhi,Cochin,DEL → BOM → COK,10:00,12:35 19 May,26h 35m,1 stop,In-flight meal not included,12373,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,06-27,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 28 Jun,26h 55m,2 stops,No info,13014,39℃,29℃,0,东风2级,4.83,多云雨
Multiple carriers,03-06,Delhi,Cochin,DEL → HYD → COK,07:10,22:20,15h 10m,1 stop,In-flight meal not included,7563,32℃,19℃,0,西风3级,0.0,晴
IndiGo,05-21,Delhi,Cochin,DEL → HYD → COK,11:55,00:55 22 May,13h,1 stop,No info,6282,43℃,33℃,0,西北风3级,0.0,晴多云
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,11200,37℃,26℃,0,西北风3级,3.07,晴雨
IndiGo,06-09,Delhi,Cochin,DEL → COK,14:20,17:35,3h 15m,non-stop,No info,5601,41℃,33℃,0,西风3级,0.11,晴雨
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,14:00,12:35 16 Jun,22h 35m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,06-27,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,No info,18371,39℃,29℃,0,东风2级,4.83,多云雨
Air India,05-18,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15 19 May,23h,2 stops,No info,13591,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,06-01,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 02 Jun,26h 55m,2 stops,In-flight meal not included,10368,37℃,26℃,0,西北风3级,3.07,晴雨
Multiple carriers,06-12,Delhi,Cochin,DEL → IXU → BOM → COK,17:50,01:30 13 Jun,7h 40m,2 stops,No info,18275,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,05-21,Delhi,Cochin,DEL → BOM → COK,11:40,21:00,9h 20m,1 stop,No info,7485,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 04 Jun,10h 10m,1 stop,In-flight meal not included,10262,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,06-24,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,No info,6723,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,08:00,15:30,7h 30m,1 stop,No info,8307,25℃,16℃,0,东北风2级,0.0,多云晴
GoAir,04-21,Delhi,Cochin,DEL → HYD → COK,05:55,13:35,7h 40m,1 stop,No info,6146,37℃,26℃,0,北风2级,0.0,多云晴
Jet Airways,05-27,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35 28 May,23h 10m,2 stops,No info,15129,37℃,24℃,0,东南风3级,0.0,雨
IndiGo,05-18,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 19 May,16h 15m,1 stop,No info,7503,40℃,29℃,0,西北风3级,0.0,多云晴
Air India,05-15,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,8372,41℃,32℃,0,西风3级,0.0,晴
GoAir,06-01,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,6393,37℃,26℃,0,西北风3级,3.07,晴雨
IndiGo,03-06,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,14871,32℃,19℃,0,西风3级,0.0,晴
Air India,06-24,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,8879,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,03-06,Delhi,Cochin,DEL → BOM → COK,09:00,18:50,9h 50m,1 stop,No info,17024,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 28 May,23h 15m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-06,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 07 Jun,13h 50m,2 stops,No info,13376,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,06-15,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,12:35 16 Jun,15h 10m,2 stops,In-flight meal not included,9905,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,13587,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,7740,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,05-21,Delhi,Cochin,DEL → BOM → COK,06:00,12:35,6h 35m,1 stop,No info,9794,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,03-09,Delhi,Cochin,DEL → IXC → BOM → COK,13:45,04:25 10 Mar,14h 40m,2 stops,In-flight meal not included,15129,31℃,20℃,0,东南风2级,0.0,多云晴
Multiple carriers,06-27,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,8266,39℃,29℃,0,东风2级,4.83,多云雨
IndiGo,03-06,Delhi,Cochin,DEL → HYD → COK,06:40,22:20,15h 40m,1 stop,No info,6442,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,06-12,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 13 Jun,13h 45m,1 stop,In-flight meal not included,10262,41℃,34℃,0,西北风3级,0.0,晴
Air India,03-21,Delhi,Cochin,DEL → LKO → BOM → COK,18:30,19:15 22 Mar,24h 45m,2 stops,No info,10703,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 16 Jun,15h 30m,1 stop,No info,8510,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,06-27,Delhi,Cochin,DEL → IXU → BOM → COK,17:50,01:30 28 Jun,7h 40m,2 stops,No info,18275,39℃,29℃,0,东风2级,4.83,多云雨
SpiceJet,04-21,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,6356,37℃,26℃,0,北风2级,0.0,多云晴
Jet Airways,05-27,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 28 May,26h 55m,2 stops,In-flight meal not included,13029,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,04-09,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,12853,36℃,24℃,0,西北风2级,0.0,晴
IndiGo,03-03,Delhi,Cochin,DEL → BOM → COK,15:00,01:35 04 Mar,10h 35m,1 stop,No info,14871,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 28 May,8h 40m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,05-18,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,No info,14533,40℃,29℃,0,西北风3级,0.0,多云晴
Air India,06-06,Delhi,Cochin,DEL → BLR → COK,17:40,08:15 07 Jun,14h 35m,1 stop,No info,7258,39℃,30℃,0,北风2级,0.0,晴
SpiceJet,04-01,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,4812,30℃,17℃,0,东南风2级,4.82,雨多云
Air India,06-06,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,07:40 07 Jun,19h 40m,2 stops,No info,8603,39℃,30℃,0,北风2级,0.0,晴
Air India,06-06,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,19:15,7h 15m,2 stops,No info,8603,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,05-09,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 11 May,29h 20m,2 stops,No info,15129,38℃,27℃,0,西北风2级,0.0,晴
Air Asia,06-01,Delhi,Cochin,DEL → BLR → COK,20:45,07:10 02 Jun,10h 25m,1 stop,No info,11410,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-09,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,12:35 10 Jun,27h,2 stops,No info,13292,41℃,33℃,0,西风3级,0.11,晴雨
Air India,06-01,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 02 Jun,23h 30m,2 stops,No info,10651,37℃,26℃,0,西北风3级,3.07,晴雨
Air India,06-12,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 13 Jun,26h 35m,2 stops,No info,9443,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,03-06,Delhi,Cochin,DEL → BOM → COK,07:30,15:30,8h,1 stop,No info,15147,32℃,19℃,0,西风3级,0.0,晴
IndiGo,05-27,Delhi,Cochin,DEL → BOM → COK,10:35,01:30 28 May,14h 55m,1 stop,No info,6104,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,06-12,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,7408,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,07:00,19:00,12h,1 stop,No info,10197,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 28 May,13h 45m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
GoAir,04-24,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,4692,35℃,24℃,0,东风2级,0.0,多云晴
IndiGo,04-09,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 10 Apr,10h 30m,1 stop,No info,6270,36℃,24℃,0,西北风2级,0.0,晴
Jet Airways,03-21,Delhi,Cochin,DEL → MAA → BOM → COK,16:10,18:50 22 Mar,26h 40m,2 stops,No info,13180,25℃,16℃,0,东北风2级,0.0,多云晴
Vistara,05-12,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216,41℃,30℃,0,西南风2级,0.0,晴
Multiple carriers,03-03,Delhi,Cochin,DEL → BOM → COK,07:30,18:50,11h 20m,1 stop,No info,15135,33℃,20℃,0,西风2级,0.0,多云晴
Multiple carriers,03-06,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,In-flight meal not included,15136,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,06-27,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,10262,39℃,29℃,0,东风2级,4.83,多云雨
Air India,06-01,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,10454,37℃,26℃,0,西北风3级,3.07,晴雨
Air India,05-18,Delhi,Cochin,DEL → BOM → COK,23:00,07:40 19 May,8h 40m,1 stop,No info,8372,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 10 Mar,8h 40m,1 stop,In-flight meal not included,11848,31℃,20℃,0,东南风2级,0.0,多云晴
IndiGo,06-01,Delhi,Cochin,DEL → BOM → COK,08:30,21:00,12h 30m,1 stop,No info,6416,37℃,26℃,0,西北风3级,3.07,晴雨
IndiGo,06-15,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6818,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,06-03,Delhi,Cochin,DEL → HYD → COK,14:55,22:30,7h 35m,1 stop,No info,7038,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,08:45,19:15,10h 30m,1 stop,No info,8266,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,06-27,Delhi,Cochin,DEL → ATQ → BOM → COK,18:20,19:00 28 Jun,24h 40m,2 stops,No info,14300,39℃,29℃,0,东风2级,4.83,多云雨
Multiple carriers,06-15,Delhi,Cochin,DEL → HYD → COK,07:05,22:30,15h 25m,1 stop,No info,9646,40℃,32℃,0,西北风3级,0.0,多云
Air India,04-09,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 10 Apr,21h 15m,2 stops,No info,8341,36℃,24℃,0,西北风2级,0.0,晴
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 10 May,25h 30m,1 stop,In-flight meal not included,12373,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,06-01,Delhi,Cochin,DEL → HYD → COK,14:55,22:30,7h 35m,1 stop,No info,7038,37℃,26℃,0,西北风3级,3.07,晴雨
Multiple carriers,06-09,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,7408,41℃,33℃,0,西风3级,0.11,晴雨
Jet Airways,03-06,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 07 Mar,20h 25m,1 stop,No info,15974,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,05-27,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 28 May,18h 45m,2 stops,No info,15129,37℃,24℃,0,东南风3级,0.0,雨
IndiGo,03-21,Delhi,Cochin,DEL → BOM → COK,08:25,21:00,12h 35m,1 stop,No info,8285,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
IndiGo,06-09,Delhi,Cochin,DEL → BOM → COK,09:15,21:00,11h 45m,1 stop,No info,6838,41℃,33℃,0,西风3级,0.11,晴雨
Jet Airways,06-15,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 16 Jun,21h 40m,2 stops,No info,13376,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,06-24,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 25 Jun,28h,1 stop,In-flight meal not included,10262,41℃,33℃,0,东南风2级,0.0,雨
IndiGo,03-27,Delhi,Cochin,DEL → BOM → COK,07:30,15:30,8h,1 stop,No info,8574,31℃,20℃,0,西北风2级,0.0,晴多云
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,03:50,19:00,15h 10m,1 stop,No info,12192,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14h,1 stop,No info,7408,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,03-21,Delhi,Cochin,DEL → BOM → COK,20:50,04:25 22 Mar,7h 35m,1 stop,No info,14189,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,06-27,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,7155,39℃,29℃,0,东风2级,4.83,多云雨
Jet Airways,05-21,Delhi,Cochin,DEL → COK,09:50,13:05,3h 15m,non-stop,In-flight meal not included,7202,43℃,33℃,0,西北风3级,0.0,晴多云
Multiple carriers,06-09,Delhi,Cochin,DEL → BOM → COK,10:35,19:00,8h 25m,1 stop,No info,11098,41℃,33℃,0,西风3级,0.11,晴雨
Multiple carriers,03-27,Delhi,Cochin,DEL → BOM → COK,13:00,01:35 28 Mar,12h 35m,1 stop,No info,6673,31℃,20℃,0,西北风2级,0.0,晴多云
Jet Airways,05-18,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 19 May,6h 35m,1 stop,No info,15554,40℃,29℃,0,西北风3级,0.0,多云晴
Air India,04-27,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,6094,38℃,27℃,0,东南风2级,0.0,多云
Jet Airways,06-24,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,13292,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,06-09,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 10 Jun,22h 55m,2 stops,In-flight meal not included,10368,41℃,33℃,0,西风3级,0.11,晴雨
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,9718,37℃,24℃,0,东南风3级,0.0,雨
Air India,06-06,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 07 Jun,21h 15m,2 stops,No info,10441,39℃,30℃,0,北风2级,0.0,晴
IndiGo,03-03,Delhi,Cochin,DEL → BOM → COK,10:45,01:35 04 Mar,14h 50m,1 stop,No info,14871,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,05-18,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,15554,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,12717,41℃,33℃,0,东南风2级,0.0,雨
IndiGo,06-03,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6015,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,03-27,Delhi,Cochin,DEL → BOM → COK,19:00,01:35 28 Mar,6h 35m,1 stop,No info,7845,31℃,20℃,0,西北风2级,0.0,晴多云
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,6883,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,6883,25℃,16℃,0,东北风2级,0.0,多云晴
IndiGo,05-21,Delhi,Cochin,DEL → BOM → COK,18:35,01:30 22 May,6h 55m,1 stop,No info,7006,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,05-21,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00 22 May,19h 55m,2 stops,No info,15129,43℃,33℃,0,西北风3级,0.0,晴多云
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,14:00,21:00,7h,1 stop,No info,13587,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,06-01,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 02 Jun,23h 45m,1 stop,No info,14714,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5h 30m,1 stop,In-flight meal not included,10262,39℃,30℃,0,北风2级,0.0,晴
